"Species";"Longitude";"Latitude";"Records"
"Tillandsia_capillaris";-64,25;-31,25;6
"Tillandsia_castellanii";-64,25;-31,25;1
"Tillandsia_complanata";-64,25;-31,25;21
"Tillandsia_duratii";-64,25;-31,25;1
"Tillandsia_ixioides";-64,25;-31,25;1
"Tillandsia_lorentziana";-64,25;-31,25;2
"Tillandsia_minutiflora";-64,25;-31,25;5
"Tillandsia_myosura";-64,25;-31,25;7
"Tillandsia_rectangula";-64,25;-31,25;1
"Tillandsia_recurvata";-64,25;-31,25;2
"Tillandsia_retorta";-64,25;-31,25;7
"Tillandsia_setacea";-64,25;-31,25;2
"Tillandsia_tricholepis";-64,25;-31,25;14
"Tillandsia_usneoides";-64,25;-31,25;2
"Tillandsia_capillaris";-63,75;-31,25;1
"Tillandsia_tricholepis";-63,75;-31,25;1
"Tillandsia_bandensis";-63,25;-31,25;1
"Tillandsia_complanata";-63,25;-31,25;1
"Tillandsia_duratii";-63,25;-31,25;1
"Tillandsia_ixioides";-63,25;-31,25;1
"Tillandsia_myosura";-63,25;-31,25;1
"Tillandsia_rectangula";-63,25;-31,25;1
"Tillandsia_retorta";-63,25;-31,25;1
"Tillandsia_tricholepis";-63,25;-31,25;1
"Microgramma_vacciniifolia";-58,25;-31,25;1
"Microgramma_vacciniifolia";-57,75;-31,25;1
"Campyloneurum_nitidum";-56,25;-31,25;1
"Capanemia_micromera";-56,25;-31,25;1
"Microgramma_squamulosa";-56,25;-31,25;2
"Pecluma_paradiseae";-56,25;-31,25;1
"Pecluma_sicca";-56,25;-31,25;1
"Peperomia_tetraphylla";-56,25;-31,25;1
"Peperomia_trineuroides";-56,25;-31,25;1
"Pleopeltis_minima";-56,25;-31,25;2
"Pleopeltis_pleopeltifolia";-56,25;-31,25;2
"Campyloneurum_nitidum";-55,75;-31,25;2
"Capanemia_micromera";-55,75;-31,25;1
"Gomesa_bifolia";-55,75;-31,25;1
"Microgramma_squamulosa";-55,75;-31,25;2
"Microgramma_vacciniifolia";-55,75;-31,25;1
"Peperomia_tetraphylla";-55,75;-31,25;3
"Peperomia_trineuroides";-55,75;-31,25;1
"Pleopeltis_hirsutissima";-55,75;-31,25;1
"Pleopeltis_minima";-55,75;-31,25;4
"Pleopeltis_pleopeltifolia";-55,75;-31,25;3
"Acianthera_sonderiana";-54,25;-31,25;1
"Aechmea_recurvata";-54,25;-31,25;1
"Billbergia_nutans";-54,25;-31,25;1
"Campyloneurum_acrocarpon";-54,25;-31,25;1
"Campyloneurum_phyllitidis";-54,25;-31,25;1
"Campyloneurum_repens";-54,25;-31,25;1
"Capanemia_micromera";-54,25;-31,25;1
"Microgramma_squamulosa";-54,25;-31,25;1
"Microgramma_vacciniifolia";-54,25;-31,25;1
"Pecluma_sicca";-54,25;-31,25;1
"Peperomia_tetraphylla";-54,25;-31,25;1
"Peperomia_trineura";-54,25;-31,25;1
"Pleopeltis_angusta";-54,25;-31,25;1
"Pleopeltis_hirsutissima";-54,25;-31,25;4
"Serpocaulon_catharinae";-54,25;-31,25;1
"Tillandsia_aeranthos";-54,25;-31,25;1
"Tillandsia_bergeri";-54,25;-31,25;1
"Tillandsia_geminiflora";-54,25;-31,25;1
"Tillandsia_lorentziana";-54,25;-31,25;1
"Tillandsia_stricta";-54,25;-31,25;1
"Microgramma_squamulosa";-53,75;-31,25;2
"Pleopeltis_angusta";-53,75;-31,25;1
"Pleopeltis_hirsutissima";-53,75;-31,25;1
"Pleopeltis_pleopeltifolia";-53,75;-31,25;1
"Acianthera_sonderiana";-53,25;-31,25;1
"Campyloneurum_nitidum";-53,25;-31,25;1
"Microgramma_squamulosa";-53,25;-31,25;1
"Octomeria_umbonulata";-53,25;-31,25;1
"Pecluma_pectinatiformis";-53,25;-31,25;1
"Peperomia_psilostachya";-53,25;-31,25;1
"Pleopeltis_angusta";-53,25;-31,25;1
"Pleopeltis_hirsutissima";-53,25;-31,25;1
"Pleopeltis_pleopeltifolia";-53,25;-31,25;1
"Tillandsia_geminiflora";-53,25;-31,25;1
"Tillandsia_tenuifolia";-53,25;-31,25;1
"Tillandsia_usneoides";-53,25;-31,25;1
"Vriesea_friburgensis";-53,25;-31,25;1
"Vriesea_gigantea";-53,25;-31,25;1
"Acianthera_hygrophila";-52,75;-31,25;3
"Acianthera_saundersiana";-52,75;-31,25;1
"Acianthera_saurocephala";-52,75;-31,25;2
"Acianthera_sonderiana";-52,75;-31,25;2
"Anathallis_dryadum";-52,75;-31,25;1
"Anathallis_malmeana";-52,75;-31,25;2
"Anathallis_obovata";-52,75;-31,25;2
"Barbosella_australis";-52,75;-31,25;2
"Billbergia_nutans";-52,75;-31,25;2
"Brasiliorchis_polyantha";-52,75;-31,25;1
"Brasiliorchis_porphyrostele";-52,75;-31,25;2
"Campylocentrum_brachycarpum";-52,75;-31,25;1
"Campyloneurum_austrobrasilianum";-52,75;-31,25;1
"Dryadella_zebrina";-52,75;-31,25;1
"Eurystyles_lorenzii";-52,75;-31,25;1
"Galeandra_beyrichii";-52,75;-31,25;1
"Gomesa_bifolia";-52,75;-31,25;1
"Gomesa_concolor";-52,75;-31,25;1
"Gomesa_cornigera";-52,75;-31,25;1
"Gomesa_flexuosa";-52,75;-31,25;1
"Gomesa_longipes";-52,75;-31,25;1
"Gomesa_paranensoides";-52,75;-31,25;2
"Gomesa_uniflora";-52,75;-31,25;2
"Grandiphyllum_hians";-52,75;-31,25;1
"Isabelia_pulchella";-52,75;-31,25;2
"Malaxis_excavata";-52,75;-31,25;1
"Microgramma_squamulosa";-52,75;-31,25;2
"Octomeria_chamaeleptotes";-52,75;-31,25;1
"Octomeria_pusilla";-52,75;-31,25;1
"Oncidium_baueri";-52,75;-31,25;1
"Pabstiella_seriata";-52,75;-31,25;1
"Pecluma_pectinatiformis";-52,75;-31,25;1
"Peperomia_catharinae";-52,75;-31,25;2
"Peperomia_delicatula";-52,75;-31,25;1
"Peperomia_tetraphylla";-52,75;-31,25;1
"Platyrhiza_quadricolor";-52,75;-31,25;1
"Pleopeltis_angusta";-52,75;-31,25;2
"Pleopeltis_pleopeltifolia";-52,75;-31,25;1
"Specklinia_grobyi";-52,75;-31,25;2
"Stelis_papaquerensis";-52,75;-31,25;2
"Stigmatosema_polyaden";-52,75;-31,25;1
"Tillandsia_aeranthos";-52,75;-31,25;1
"Tillandsia_geminiflora";-52,75;-31,25;2
"Tillandsia_mallemontii";-52,75;-31,25;1
"Tillandsia_usneoides";-52,75;-31,25;1
"Trichocentrum_pumilum";-52,75;-31,25;1
"Aechmea_recurvata";-52,25;-31,25;1
"Campyloneurum_austrobrasilianum";-52,25;-31,25;1
"Campyloneurum_nitidum";-52,25;-31,25;5
"Microgramma_percussa";-52,25;-31,25;1
"Microgramma_squamulosa";-52,25;-31,25;4
"Microgramma_vacciniifolia";-52,25;-31,25;3
"Niphidium_rufosquamatum";-52,25;-31,25;2
"Pecluma_singeri";-52,25;-31,25;1
"Pleopeltis_angusta";-52,25;-31,25;1
"Pleopeltis_hirsutissima";-52,25;-31,25;3
"Pleopeltis_minima";-52,25;-31,25;2
"Pleopeltis_pleopeltifolia";-52,25;-31,25;5
"Tillandsia_recurvata";-52,25;-31,25;1
"Aechmea_recurvata";-51,75;-31,25;2
"Campyloneurum_nitidum";-51,75;-31,25;2
"Cattleya_intermedia";-51,75;-31,25;1
"Gomesa_flexuosa";-51,75;-31,25;4
"Gomesa_micropogon";-51,75;-31,25;1
"Microgramma_squamulosa";-51,75;-31,25;1
"Microgramma_vacciniifolia";-51,75;-31,25;3
"Pecluma_paradiseae";-51,75;-31,25;2
"Peperomia_glabella";-51,75;-31,25;3
"Pleopeltis_minima";-51,75;-31,25;1
"Pleopeltis_pleopeltifolia";-51,75;-31,25;4
"Serpocaulon_catharinae";-51,75;-31,25;1
"Tillandsia_geminiflora";-51,75;-31,25;1
"Tillandsia_stricta";-51,75;-31,25;1
"Aechmea_recurvata";-51,25;-31,25;1
"Campylocentrum_aromaticum";-51,25;-31,25;1
"Campyloneurum_nitidum";-51,25;-31,25;1
"Galeandra_beyrichii";-51,25;-31,25;1
"Pecluma_paradiseae";-51,25;-31,25;1
"Peperomia_blanda";-51,25;-31,25;1
"Peperomia_pereskiifolia";-51,25;-31,25;1
"Pleopeltis_hirsutissima";-51,25;-31,25;1
"Tillandsia_aeranthos";-51,25;-31,25;1
"Tillandsia_geminiflora";-51,25;-31,25;1
"Tillandsia_stricta";-51,25;-31,25;1
"Trichocentrum_pumilum";-51,25;-31,25;1
"Acianthera_pubescens";-50,75;-31,25;1
"Brassavola_tuberculata";-50,75;-31,25;1
"Campyloneurum_major";-50,75;-31,25;1
"Campyloneurum_nitidum";-50,75;-31,25;1
"Cattleya_intermedia";-50,75;-31,25;1
"Dryadella_zebrina";-50,75;-31,25;1
"Microgramma_squamulosa";-50,75;-31,25;1
"Microgramma_vacciniifolia";-50,75;-31,25;2
"Pecluma_paradiseae";-50,75;-31,25;1
"Peperomia_catharinae";-50,75;-31,25;1
"Peperomia_glabella";-50,75;-31,25;2
"Peperomia_pereskiifolia";-50,75;-31,25;1
"Serpocaulon_fraxinifolium";-50,75;-31,25;2
"Serpocaulon_latipes";-50,75;-31,25;1
"Serpocaulon_meniscifolium";-50,75;-31,25;1
"Tillandsia_aeranthos";-50,75;-31,25;1
"Tillandsia_geminiflora";-50,75;-31,25;1
"Tillandsia_stricta";-50,75;-31,25;1
"Tillandsia_usneoides";-50,75;-31,25;1
"Trichocentrum_pumilum";-50,75;-31,25;3
"Peperomia_tominana";-68,75;-30,75;1
"Tillandsia_lorentziana";-67,75;-30,75;1
"Tillandsia_aizoides";-67,25;-30,75;2
"Tillandsia_andicola";-67,25;-30,75;1
"Tillandsia_caliginosa";-67,25;-30,75;1
"Tillandsia_complanata";-67,25;-30,75;4
"Tillandsia_duratii";-67,25;-30,75;6
"Tillandsia_gilliesii";-67,25;-30,75;1
"Tillandsia_lorentziana";-67,25;-30,75;5
"Tillandsia_minutiflora";-67,25;-30,75;1
"Tillandsia_myosura";-67,25;-30,75;1
"Tillandsia_retorta";-67,25;-30,75;1
"Tillandsia_setacea";-67,25;-30,75;3
"Tillandsia_tenebra";-67,25;-30,75;1
"Tillandsia_tenuifolia";-67,25;-30,75;1
"Tillandsia_aizoides";-66,75;-30,75;6
"Tillandsia_argentina";-66,75;-30,75;1
"Tillandsia_bryoides";-66,75;-30,75;1
"Tillandsia_caliginosa";-66,75;-30,75;1
"Tillandsia_capillaris";-66,75;-30,75;2
"Tillandsia_castellanii";-66,75;-30,75;6
"Tillandsia_complanata";-66,75;-30,75;3
"Tillandsia_duratii";-66,75;-30,75;1
"Tillandsia_gilliesii";-66,75;-30,75;2
"Tillandsia_minutiflora";-66,75;-30,75;2
"Tillandsia_myosura";-66,75;-30,75;6
"Tillandsia_porongoensis";-66,75;-30,75;1
"Tillandsia_rectangula";-66,75;-30,75;4
"Tillandsia_retorta";-66,75;-30,75;1
"Tillandsia_setacea";-66,75;-30,75;3
"Tillandsia_tenebra";-66,75;-30,75;4
"Tillandsia_tenuifolia";-66,75;-30,75;1
"Tillandsia_xiphioides";-66,75;-30,75;1
"Tillandsia_complanata";-66,25;-30,75;1
"Tillandsia_duratii";-66,25;-30,75;3
"Tillandsia_lorentziana";-66,25;-30,75;2
"Tillandsia_retorta";-66,25;-30,75;1
"Tillandsia_setacea";-66,25;-30,75;1
"Tillandsia_minutiflora";-65,75;-30,75;1
"Tillandsia_myosura";-65,75;-30,75;1
"Tillandsia_rectangula";-65,75;-30,75;1
"Tillandsia_caliginosa";-65,25;-30,75;1
"Tillandsia_complanata";-65,25;-30,75;1
"Tillandsia_minutiflora";-65,25;-30,75;1
"Tillandsia_myosura";-65,25;-30,75;1
"Tillandsia_rectangula";-65,25;-30,75;2
"Tillandsia_retorta";-65,25;-30,75;1
"Tillandsia_setacea";-65,25;-30,75;1
"Tillandsia_tricholepis";-65,25;-30,75;1
"Tillandsia_usneoides";-65,25;-30,75;1
"Pleopeltis_tweedieana";-64,75;-30,75;1
"Tillandsia_aeranthos";-64,75;-30,75;2
"Tillandsia_aizoides";-64,75;-30,75;1
"Tillandsia_andicola";-64,75;-30,75;1
"Tillandsia_argentina";-64,75;-30,75;1
"Tillandsia_capillaris";-64,75;-30,75;2
"Tillandsia_castellanii";-64,75;-30,75;2
"Tillandsia_complanata";-64,75;-30,75;9
"Tillandsia_duratii";-64,75;-30,75;2
"Tillandsia_lorentziana";-64,75;-30,75;3
"Tillandsia_minutiflora";-64,75;-30,75;3
"Tillandsia_myosura";-64,75;-30,75;6
"Tillandsia_rectangula";-64,75;-30,75;8
"Tillandsia_retorta";-64,75;-30,75;3
"Tillandsia_setacea";-64,75;-30,75;2
"Tillandsia_xiphioides";-64,75;-30,75;1
"Melpomene_peruviana";-64,25;-30,75;2
"Tillandsia_aizoides";-64,25;-30,75;1
"Tillandsia_capillaris";-64,25;-30,75;5
"Tillandsia_complanata";-64,25;-30,75;8
"Tillandsia_funebris";-64,25;-30,75;3
"Tillandsia_lorentziana";-64,25;-30,75;1
"Tillandsia_minutiflora";-64,25;-30,75;2
"Tillandsia_rectangula";-64,25;-30,75;1
"Tillandsia_recurvata";-64,25;-30,75;1
"Tillandsia_retorta";-64,25;-30,75;2
"Tillandsia_setacea";-64,25;-30,75;1
"Tillandsia_usneoides";-64,25;-30,75;1
"Tillandsia_complanata";-63,75;-30,75;1
"Tillandsia_retorta";-63,75;-30,75;1
"Campyloneurum_nitidum";-55,75;-30,75;3
"Capanemia_micromera";-55,75;-30,75;1
"Gomesa_bifolia";-55,75;-30,75;1
"Microgramma_squamulosa";-55,75;-30,75;5
"Peperomia_psilostachya";-55,75;-30,75;1
"Peperomia_tetraphylla";-55,75;-30,75;1
"Pleopeltis_hirsutissima";-55,75;-30,75;1
"Pleopeltis_minima";-55,75;-30,75;6
"Pleopeltis_pleopeltidis";-55,75;-30,75;1
"Pleopeltis_pleopeltifolia";-55,75;-30,75;5
"Tillandsia_aeranthos";-55,75;-30,75;1
"Tillandsia_recurvata";-55,75;-30,75;1
"Pleopeltis_hirsutissima";-55,25;-30,75;1
"Microgramma_squamulosa";-54,75;-30,75;1
"Peperomia_blanda";-54,75;-30,75;1
"Pleopeltis_angusta";-54,75;-30,75;1
"Campyloneurum_nitidum";-53,75;-30,75;1
"Microgramma_squamulosa";-53,75;-30,75;2
"Pecluma_filicula";-53,75;-30,75;1
"Pecluma_pectinatiformis";-53,75;-30,75;2
"Pecluma_sicca";-53,75;-30,75;3
"Peperomia_psilostachya";-53,75;-30,75;1
"Pleopeltis_angusta";-53,75;-30,75;3
"Pleopeltis_hirsutissima";-53,75;-30,75;3
"Pleopeltis_pleopeltidis";-53,75;-30,75;2
"Serpocaulon_latipes";-53,75;-30,75;1
"Tillandsia_bergeri";-53,75;-30,75;1
"Tillandsia_geminiflora";-53,75;-30,75;1
"Tillandsia_lorentziana";-53,75;-30,75;1
"Tillandsia_recurvata";-53,75;-30,75;1
"Acianthera_hygrophila";-53,25;-30,75;1
"Acianthera_saurocephala";-53,25;-30,75;1
"Acianthera_sonderiana";-53,25;-30,75;1
"Aechmea_recurvata";-53,25;-30,75;4
"Billbergia_nutans";-53,25;-30,75;2
"Campylocentrum_densiflorum";-53,25;-30,75;1
"Campyloneurum_acrocarpon";-53,25;-30,75;2
"Campyloneurum_aphanophlebium";-53,25;-30,75;1
"Campyloneurum_austrobrasilianum";-53,25;-30,75;2
"Campyloneurum_nitidum";-53,25;-30,75;3
"Campyloneurum_phyllitidis";-53,25;-30,75;1
"Campyloneurum_repens";-53,25;-30,75;1
"Capanemia_micromera";-53,25;-30,75;1
"Gomesa_bifolia";-53,25;-30,75;1
"Gomesa_uniflora";-53,25;-30,75;3
"Malaxis_excavata";-53,25;-30,75;1
"Microgramma_squamulosa";-53,25;-30,75;3
"Microgramma_vacciniifolia";-53,25;-30,75;1
"Pecluma_pectinatiformis";-53,25;-30,75;1
"Pecluma_sicca";-53,25;-30,75;2
"Peperomia_blanda";-53,25;-30,75;2
"Peperomia_circinnata";-53,25;-30,75;1
"Peperomia_hispidula";-53,25;-30,75;1
"Peperomia_tetraphylla";-53,25;-30,75;2
"Peperomia_trineuroides";-53,25;-30,75;3
"Pleopeltis_angusta";-53,25;-30,75;4
"Pleopeltis_hirsutissima";-53,25;-30,75;3
"Pleopeltis_minima";-53,25;-30,75;2
"Pleopeltis_pleopeltifolia";-53,25;-30,75;1
"Tillandsia_aeranthos";-53,25;-30,75;1
"Tillandsia_bella";-53,25;-30,75;1
"Tillandsia_dura";-53,25;-30,75;1
"Tillandsia_geminiflora";-53,25;-30,75;1
"Tillandsia_lorentziana";-53,25;-30,75;2
"Tillandsia_polzii";-53,25;-30,75;1
"Tillandsia_recurvata";-53,25;-30,75;1
"Tillandsia_streptocarpa";-53,25;-30,75;1
"Tillandsia_stricta";-53,25;-30,75;2
"Tillandsia_tenuifolia";-53,25;-30,75;1
"Tillandsia_usneoides";-53,25;-30,75;2
"Trichocentrum_pumilum";-53,25;-30,75;2
"Zygostates_alleniana";-53,25;-30,75;1
"Acianthera_saurocephala";-52,75;-30,75;1
"Acianthera_sonderiana";-52,75;-30,75;1
"Aechmea_recurvata";-52,75;-30,75;1
"Billbergia_nutans";-52,75;-30,75;1
"Campylocentrum_aromaticum";-52,75;-30,75;1
"Campylocentrum_densiflorum";-52,75;-30,75;2
"Campyloneurum_austrobrasilianum";-52,75;-30,75;2
"Campyloneurum_nitidum";-52,75;-30,75;4
"Dryadella_zebrina";-52,75;-30,75;1
"Gomesa_bifolia";-52,75;-30,75;1
"Lankesterella_ceracifolia";-52,75;-30,75;1
"Malaxis_excavata";-52,75;-30,75;1
"Microgramma_squamulosa";-52,75;-30,75;4
"Niphidium_rufosquamatum";-52,75;-30,75;1
"Pecluma_pectinatiformis";-52,75;-30,75;1
"Pecluma_sicca";-52,75;-30,75;2
"Peperomia_hispidula";-52,75;-30,75;1
"Peperomia_trineura";-52,75;-30,75;1
"Peperomia_trineuroides";-52,75;-30,75;1
"Pleopeltis_angusta";-52,75;-30,75;1
"Pleopeltis_minima";-52,75;-30,75;1
"Pleopeltis_pleopeltidis";-52,75;-30,75;1
"Pleopeltis_pleopeltifolia";-52,75;-30,75;3
"Pleopeltis_polypodioides";-52,75;-30,75;1
"Serpocaulon_catharinae";-52,75;-30,75;3
"Tillandsia_aeranthos";-52,75;-30,75;1
"Tillandsia_geminiflora";-52,75;-30,75;1
"Tillandsia_lorentziana";-52,75;-30,75;1
"Tillandsia_usneoides";-52,75;-30,75;1
"Zygostates_alleniana";-52,75;-30,75;1
"Brasiliorchis_chrysantha";-52,25;-30,75;1
"Campyloneurum_austrobrasilianum";-52,25;-30,75;1
"Campyloneurum_nitidum";-52,25;-30,75;5
"Campyloneurum_repens";-52,25;-30,75;1
"Microgramma_squamulosa";-52,25;-30,75;2
"Microgramma_vacciniifolia";-52,25;-30,75;2
"Pecluma_pectinatiformis";-52,25;-30,75;1
"Pecluma_sicca";-52,25;-30,75;1
"Pleopeltis_angusta";-52,25;-30,75;1
"Pleopeltis_hirsutissima";-52,25;-30,75;6
"Pleopeltis_minima";-52,25;-30,75;1
"Pleopeltis_pleopeltifolia";-52,25;-30,75;4
"Acianthera_luteola";-51,75;-30,75;1
"Acianthera_pubescens";-51,75;-30,75;1
"Aechmea_cylindrata";-51,75;-30,75;1
"Aechmea_recurvata";-51,75;-30,75;1
"Anathallis_adenochila";-51,75;-30,75;1
"Anathallis_linearifolia";-51,75;-30,75;1
"Anathallis_obovata";-51,75;-30,75;1
"Barbosella_australis";-51,75;-30,75;1
"Campylocentrum_aromaticum";-51,75;-30,75;1
"Campylocentrum_densiflorum";-51,75;-30,75;1
"Campyloneurum_austrobrasilianum";-51,75;-30,75;2
"Campyloneurum_nitidum";-51,75;-30,75;5
"Cattleya_intermedia";-51,75;-30,75;1
"Cyrtochilum_flexuosum";-51,75;-30,75;1
"Dryadella_zebrina";-51,75;-30,75;1
"Epidendrum_fulgens";-51,75;-30,75;1
"Gomesa_bifolia";-51,75;-30,75;2
"Gomesa_concolor";-51,75;-30,75;1
"Gomesa_flexuosa";-51,75;-30,75;1
"Gomesa_radicans";-51,75;-30,75;1
"Isabelia_pulchella";-51,75;-30,75;1
"Microgramma_squamulosa";-51,75;-30,75;2
"Microgramma_vacciniifolia";-51,75;-30,75;9
"Niphidium_rufosquamatum";-51,75;-30,75;1
"Octomeria_diaphana";-51,75;-30,75;1
"Pabstiella_fusca";-51,75;-30,75;1
"Pecluma_pectinatiformis";-51,75;-30,75;1
"Pecluma_sicca";-51,75;-30,75;1
"Peperomia_alata";-51,75;-30,75;1
"Peperomia_catharinae";-51,75;-30,75;2
"Peperomia_delicatula";-51,75;-30,75;1
"Peperomia_glabella";-51,75;-30,75;1
"Peperomia_hispidula";-51,75;-30,75;1
"Peperomia_tetraphylla";-51,75;-30,75;1
"Peperomia_urocarpa";-51,75;-30,75;1
"Platyrhiza_quadricolor";-51,75;-30,75;1
"Pleopeltis_hirsutissima";-51,75;-30,75;5
"Pleopeltis_macrocarpa";-51,75;-30,75;1
"Pleopeltis_pleopeltifolia";-51,75;-30,75;4
"Promenaea_xanthina";-51,75;-30,75;1
"Serpocaulon_catharinae";-51,75;-30,75;2
"Specklinia_grobyi";-51,75;-30,75;1
"Tillandsia_aeranthos";-51,75;-30,75;1
"Tillandsia_geminiflora";-51,75;-30,75;1
"Tillandsia_stricta";-51,75;-30,75;1
"Tillandsia_tenuifolia";-51,75;-30,75;1
"Tillandsia_usneoides";-51,75;-30,75;1
"Trichocentrum_pumilum";-51,75;-30,75;1
"Vriesea_friburgensis";-51,75;-30,75;2
"Vriesea_gigantea";-51,75;-30,75;2
"Warrea_warreana";-51,75;-30,75;1
"Zygostates_alleniana";-51,75;-30,75;1
"Acianthera_luteola";-51,25;-30,75;1
"Acianthera_sonderiana";-51,25;-30,75;1
"Aechmea_recurvata";-51,25;-30,75;3
"Billbergia_zebrina";-51,25;-30,75;1
"Brasiliorchis_porphyrostele";-51,25;-30,75;1
"Campylocentrum_aromaticum";-51,25;-30,75;1
"Catasetum_atratum";-51,25;-30,75;1
"Cattleya_intermedia";-51,25;-30,75;3
"Epidendrum_fulgens";-51,25;-30,75;2
"Gomesa_cornigera";-51,25;-30,75;1
"Gomesa_flexuosa";-51,25;-30,75;1
"Gomesa_longipes";-51,25;-30,75;1
"Microgramma_vacciniifolia";-51,25;-30,75;2
"Peperomia_blanda";-51,25;-30,75;1
"Peperomia_glabella";-51,25;-30,75;1
"Peperomia_trineura";-51,25;-30,75;1
"Pleopeltis_angusta";-51,25;-30,75;1
"Pleopeltis_pleopeltifolia";-51,25;-30,75;1
"Serpocaulon_catharinae";-51,25;-30,75;1
"Serpocaulon_meniscifolium";-51,25;-30,75;3
"Serpocaulon_triseriale";-51,25;-30,75;2
"Tillandsia_aeranthos";-51,25;-30,75;5
"Tillandsia_gardneri";-51,25;-30,75;1
"Tillandsia_geminiflora";-51,25;-30,75;1
"Tillandsia_mallemontii";-51,25;-30,75;1
"Tillandsia_stricta";-51,25;-30,75;1
"Trichocentrum_pumilum";-51,25;-30,75;1
"Vriesea_platynema";-51,25;-30,75;2
"Vriesea_procera";-51,25;-30,75;1
"Acianthera_pubescens";-50,75;-30,75;1
"Tillandsia_bryoides";-68,75;-30,25;1
"Tillandsia_gilliesii";-68,75;-30,25;1
"Tillandsia_minutiflora";-67,75;-30,25;1
"Tillandsia_myosura";-67,75;-30,25;3
"Tillandsia_setacea";-67,75;-30,25;1
"Tillandsia_aizoides";-67,25;-30,25;1
"Tillandsia_duratii";-67,25;-30,25;1
"Tillandsia_myosura";-67,25;-30,25;1
"Tillandsia_retorta";-67,25;-30,25;1
"Tillandsia_aizoides";-66,25;-30,25;2
"Tillandsia_andicola";-66,25;-30,25;1
"Tillandsia_complanata";-66,25;-30,25;3
"Tillandsia_duratii";-66,25;-30,25;1
"Tillandsia_lorentziana";-66,25;-30,25;2
"Tillandsia_myosura";-66,25;-30,25;1
"Tillandsia_rectangula";-66,25;-30,25;1
"Tillandsia_setacea";-66,25;-30,25;1
"Pleopeltis_tweedieana";-64,75;-30,25;2
"Tillandsia_complanata";-64,75;-30,25;2
"Tillandsia_duratii";-64,75;-30,25;1
"Tillandsia_lorentziana";-64,75;-30,25;1
"Tillandsia_minutiflora";-64,75;-30,25;1
"Tillandsia_myosura";-64,75;-30,25;1
"Tillandsia_rectangula";-64,75;-30,25;2
"Tillandsia_retorta";-64,75;-30,25;2
"Tillandsia_setacea";-64,75;-30,25;1
"Tillandsia_tricholepis";-64,75;-30,25;2
"Tillandsia_aizoides";-64,25;-30,25;2
"Tillandsia_caliginosa";-64,25;-30,25;1
"Tillandsia_capillaris";-64,25;-30,25;4
"Tillandsia_complanata";-64,25;-30,25;5
"Tillandsia_minutiflora";-64,25;-30,25;1
"Tillandsia_myosura";-64,25;-30,25;1
"Tillandsia_rectangula";-64,25;-30,25;1
"Tillandsia_retorta";-64,25;-30,25;1
"Tillandsia_setacea";-64,25;-30,25;1
"Phlebodium_areolatum";-63,75;-30,25;3
"Tillandsia_aizoides";-63,75;-30,25;1
"Tillandsia_capillaris";-63,75;-30,25;2
"Tillandsia_complanata";-63,75;-30,25;4
"Tillandsia_duratii";-63,75;-30,25;3
"Tillandsia_minutiflora";-63,75;-30,25;1
"Tillandsia_myosura";-63,75;-30,25;2
"Tillandsia_rectangula";-63,75;-30,25;5
"Tillandsia_reichenbachii";-63,75;-30,25;1
"Tillandsia_retorta";-63,75;-30,25;2
"Tillandsia_tricholepis";-63,75;-30,25;3
"Aechmea_distichantha";-61,25;-30,25;2
"Tillandsia_recurvifolia";-61,25;-30,25;1
"Aechmea_distichantha";-60,25;-30,25;5
"Microgramma_squamulosa";-57,75;-30,25;2
"Microgramma_vacciniifolia";-57,75;-30,25;1
"Pleopeltis_minima";-57,75;-30,25;1
"Pleopeltis_pleopeltifolia";-57,75;-30,25;1
"Pleopeltis_polypodioides";-57,75;-30,25;1
"Tillandsia_aeranthos";-57,75;-30,25;2
"Tillandsia_duratii";-57,75;-30,25;2
"Tillandsia_ixioides";-57,75;-30,25;2
"Tillandsia_recurvata";-57,75;-30,25;3
"Microgramma_squamulosa";-56,75;-30,25;1
"Microgramma_vacciniifolia";-56,75;-30,25;1
"Pleopeltis_minima";-56,75;-30,25;1
"Pleopeltis_pleopeltifolia";-56,75;-30,25;1
"Tillandsia_aeranthos";-56,75;-30,25;1
"Tillandsia_lorentziana";-56,75;-30,25;1
"Microgramma_squamulosa";-56,25;-30,25;1
"Microgramma_vacciniifolia";-56,25;-30,25;1
"Pleopeltis_angusta";-56,25;-30,25;1
"Pleopeltis_minima";-56,25;-30,25;2
"Pleopeltis_pleopeltidis";-56,25;-30,25;1
"Pleopeltis_polypodioides";-56,25;-30,25;1
"Tillandsia_aeranthos";-56,25;-30,25;2
"Tillandsia_duratii";-56,25;-30,25;1
"Tillandsia_ixioides";-56,25;-30,25;1
"Tillandsia_lorentziana";-56,25;-30,25;2
"Tillandsia_recurvata";-56,25;-30,25;1
"Tillandsia_recurvifolia";-56,25;-30,25;1
"Tillandsia_usneoides";-56,25;-30,25;1
"Microgramma_squamulosa";-55,75;-30,25;1
"Microgramma_squamulosa";-54,75;-30,25;1
"Pleopeltis_angusta";-54,75;-30,25;1
"Tillandsia_aeranthos";-54,75;-30,25;1
"Tillandsia_recurvata";-54,75;-30,25;1
"Tillandsia_usneoides";-54,75;-30,25;1
"Capanemia_micromera";-54,25;-30,25;1
"Pleopeltis_pleopeltifolia";-54,25;-30,25;1
"Tillandsia_usneoides";-54,25;-30,25;1
"Gomesa_bifolia";-53,75;-30,25;1
"Pecluma_pectinatiformis";-53,75;-30,25;1
